E06-1026	J93-1007	0.005434782608695652 0.005434782608695652 0.0 0.0 0.0 0.0	1
E06-1043	J93-1007	0.004807692307692308 0.004807692307692308 0.0 0.0 0.004807692307692308 0.0	1
P06-1120	J93-1007	0.012578616352201259 0.018867924528301886 0.0 0.0 0.0 0.0	1
W06-1006	J93-1007	0.0457516339869281 0.0457516339869281 0.0 0.0 0.0392156862745098 0.0	1
W06-2403	J93-1007	0.006666666666666667 0.006666666666666667 0.0 0.0 0.0 0.0	1
W06-2406	J93-1007	0.009009009009009009 0.013513513513513514 0.0 0.0 0.009009009009009009 0.0	1
N07-1037	J93-1007	0.003389830508474576 0.006779661016949152 0.0 0.0 0.0 0.0	1
W07-1511	J93-1007	0.008403361344537815 0.008403361344537815 0.0 0.0 0.004201680672268907 0.0	1
C08-1030	J93-1007	0.004830917874396135 0.004830917874396135 0.0 0.0 0.0 0.0	1
I08-1014	J93-1007	0.006329113924050633 0.006329113924050633 0.0 0.0 0.0 0.0	1
C96-1059	J96-2004	0.00684931506849315 0.00684931506849315 0.0 0.0 0.0 0.0	1
W96-0402	J96-2004	0.00398406374501992 0.00796812749003984 0.0 0.0 0.0 0.0	1
A97-1050	J96-2004	0.0035087719298245615 0.010526315789473684 0.0 0.0 0.0 0.0	1
J97-1002	J96-2004	0.0049504950495049506 0.0297029702970297 0.0 0.0 0.0 0.0	1
J97-1003	J96-2004	0.00865051903114187 0.012110726643598616 0.0 0.0 0.0034602076124567475 0.0	0
J97-1005	J96-2004	0.0027247956403269754 0.005449591280653951 0.0 0.0 0.0013623978201634877 0.0	1
P97-1034	J96-2004	0.009569377990430622 0.009569377990430622 0.0 0.0 0.004784688995215311 0.0	1
W97-0113	J96-2004	0.017142857142857144 0.022857142857142857 0.0 0.0 0.005714285714285714 0.0	1
W97-0203	J96-2004	0.007575757575757576 0.007575757575757576 0.0 0.0 0.007575757575757576 0.0	1
W97-0320	J96-2004	0.009900990099009901 0.009900990099009901 0.0 0.0 0.009900990099009901 0.0	1
C98-1051	J96-2004	0.005813953488372093 0.005813953488372093 0.0 0.0 0.0 0.0	1
J98-2001	J96-2004	0.004694835680751174 0.009389671361502348 0.0 0.0 0.001564945226917058 0.001564945226917058	1
W98-0317	J96-2004	0.004608294930875576 0.004608294930875576 0.0 0.0 0.004608294930875576 0.0	1
W98-0319	J96-2004	0.0058823529411764705 0.011764705882352941 0.0 0.0 0.0058823529411764705 0.0	1
E99-1006	J96-2004	0.004201680672268907 0.008403361344537815 0.0 0.0 0.0 0.0	1
E99-1015	J96-2004	0.006172839506172839 0.030864197530864196 0.0 0.0 0.0 0.0	1
P99-1032	J96-2004	0.005235602094240838 0.005235602094240838 0.0 0.0 0.005235602094240838 0.005235602094240838	1
P99-1068	J96-2004	0.005405405405405406 0.010810810810810811 0.0 0.0 0.0 0.0	1
W99-0305	J96-2004	0.03007518796992481 0.045112781954887216 0.0 0.0 0.0 0.0	1
W99-0307	J96-2004	0.010810810810810811 0.032432432432432434 0.0 0.0 0.0 0.0	1
W99-0311	J96-2004	0.0055248618784530384 0.011049723756906077 0.0 0.0 0.0 0.0	1
W99-0502	J96-2004	0.2 0.2 0.0 0.0 0.1 0.0	1
W99-0508	J96-2004	0.16666666666666666 0.16666666666666666 0.0 0.0 0.16666666666666666 0.0	1
A00-1007	J96-2004	0.0045871559633027525 0.0045871559633027525 0.0 0.0 0.0045871559633027525 0.0045871559633027525	1
A00-1012	J96-2004	0.017543859649122806 0.023391812865497075 0.0 0.0 0.0 0.005847953216374269	0
A00-2003	J96-2004	0.004219409282700422 0.004219409282700422 0.0 0.0 0.004219409282700422 0.0	1
C00-1039	J96-2004	0.007751937984496124 0.007751937984496124 0.0 0.0 0.0 0.0	1
J00-3003	J96-2004	0.0017094017094017094 0.0017094017094017094 0.0 0.0 0.0 0.0	1
J00-4003	J96-2004	0.00130718954248366 0.00392156862745098 0.0 0.0 0.00130718954248366 0.0	1
P00-1051	J96-2004	0.014925373134328358 0.014925373134328358 0.007462686567164179 0.0 0.014925373134328358 0.0	1
W00-1302	J96-2004	0.0044444444444444444 0.0044444444444444444 0.0 0.0 0.0044444444444444444 0.0	1
W00-1403	J96-2004	0.00641025641025641 0.00641025641025641 0.0 0.0 0.00641025641025641 0.0	1
W00-1415	J96-2004	0.0048543689320388345 0.0048543689320388345 0.0 0.0 0.0 0.0	1
J01-3003	J96-2004	0.0015151515151515152 0.0015151515151515152 0.0 0.0 0.0 0.0	1
N01-1010	J96-2004	0.014563106796116505 0.014563106796116505 0.0 0.0 0.0048543689320388345 0.0	1
P01-1032	J96-2004	0.005988023952095809 0.005988023952095809 0.0 0.0 0.005988023952095809 0.0	1
P01-1038	J96-2004	0.00510204081632653 0.00510204081632653 0.0 0.0 0.0 0.0	1
P01-1051	J96-2004	0.007042253521126761 0.014084507042253521 0.0 0.0 0.007042253521126761 0.0	1
J02-3004	J96-2004	0.0018115942028985507 0.0018115942028985507 0.0 0.0 0.0 0.0	1
J02-4001	J96-2004	0.006493506493506494 0.006493506493506494 0.0 0.0 0.006493506493506494 0.0	1
J02-4002	J96-2004	0.00145985401459854 0.004379562043795621 0.0 0.0 0.0 0.0	1
P02-1045	J96-2004	0.0045871559633027525 0.0045871559633027525 0.0 0.0 0.0 0.0	1
W02-0207	J96-2004	0.009433962264150943 0.009433962264150943 0.0 0.0 0.0 0.0	1
W02-0226	J96-2004	0.0091324200913242 0.0136986301369863 0.0 0.0 0.0091324200913242 0.0	1
W02-0806	J96-2004	0.010869565217391304 0.010869565217391304 0.0 0.0 0.0 0.0	1
W02-0808	J96-2004	0.007692307692307693 0.007692307692307693 0.0 0.0 0.0 0.0	1
W02-0904	J96-2004	0.004524886877828055 0.004524886877828055 0.0 0.0 0.0 0.0	1
W02-1040	J96-2004	0.00546448087431694 0.00546448087431694 0.0 0.0 0.0 0.0	1
J03-1004	J96-2004	0.003076923076923077 0.003076923076923077 0.0 0.0 0.0 0.0	1
N03-1012	J96-2004	0.006172839506172839 0.006172839506172839 0.0 0.0 0.0 0.0	1
P03-1008	J96-2004	0.005154639175257732 0.005154639175257732 0.0 0.0 0.005154639175257732 0.0	1
P03-1048	J96-2004	0.011111111111111112 0.011111111111111112 0.0 0.0 0.011111111111111112 0.0	1
W03-0201	J96-2004	0.004651162790697674 0.004651162790697674 0.0 0.0 0.0 0.0	1
W03-0902	J96-2004	0.005263157894736842 0.005263157894736842 0.0 0.0 0.0 0.0	1
W03-1010	J96-2004	0.006535947712418301 0.006535947712418301 0.0 0.0 0.0 0.0	1
W03-1903	J96-2004	0.01282051282051282 0.01282051282051282 0.0 0.0 0.01282051282051282 0.0	1
W03-2802	J96-2004	0.005208333333333333 0.005208333333333333 0.0 0.0 0.0 0.0	1
C04-1020	J96-2004	0.005128205128205128 0.005128205128205128 0.0 0.0 0.0 0.0	1
C04-1034	J96-2004	0.004807692307692308 0.004807692307692308 0.0 0.0 0.0 0.0	1
C04-1035	J96-2004	0.0048543689320388345 0.0048543689320388345 0.0 0.0 0.0 0.0	1
C04-1128	J96-2004	0.006535947712418301 0.006535947712418301 0.0 0.0 0.0 0.0	1
C04-1161	J96-2004	0.005076142131979695 0.015228426395939087 0.0 0.0 0.0 0.0	0
J04-1005	J96-2004	0.007518796992481203 0.022556390977443608 0.0 0.0 0.0 0.0	1
J04-3003	J96-2004	0.0022172949002217295 0.0022172949002217295 0.0 0.0 0.0011086474501108647 0.0	1
N04-1026	J96-2004	0.005208333333333333 0.005208333333333333 0.0 0.0 0.0 0.0	1
P04-1049	J96-2004	0.0056179775280898875 0.0056179775280898875 0.0 0.0 0.0 0.0	1
P04-1088	J96-2004	0.005128205128205128 0.020512820512820513 0.0 0.0 0.005128205128205128 0.0	1
W04-0204	J96-2004	0.006134969325153374 0.006134969325153374 0.0 0.0 0.0 0.0	1
W04-0210	J96-2004	0.006211180124223602 0.006211180124223602 0.0 0.0 0.0 0.0	1
W04-0216	J96-2004	0.006134969325153374 0.024539877300613498 0.0 0.0 0.0 0.0	1
W04-0713	J96-2004	0.004149377593360996 0.004149377593360996 0.0 0.0 0.0 0.0	1
W04-0807	J96-2004	0.008849557522123894 0.008849557522123894 0.0 0.0 0.0 0.0	1
W04-1211	J96-2004	0.020202020202020204 0.020202020202020204 0.0 0.0 0.0 0.0	1
W04-2312	J96-2004	0.005747126436781609 0.005747126436781609 0.0 0.0 0.005747126436781609 0.0	0
W04-2323	J96-2004	0.0044444444444444444 0.0044444444444444444 0.0 0.0 0.0 0.0	1
W04-2326	J96-2004	0.004405286343612335 0.004405286343612335 0.0 0.0 0.0 0.0	1
W04-2703	J96-2004	0.004329004329004329 0.008658008658008658 0.0 0.0 0.004329004329004329 0.0	1
W04-2802	J96-2004	0.0078125 0.0078125 0.0 0.0 0.0 0.0	1
H05-1031	J96-2004	0.0056179775280898875 0.0056179775280898875 0.0 0.0 0.0 0.0	1
H05-1115	J96-2004	0.0048543689320388345 0.0048543689320388345 0.0 0.0 0.0 0.0	1
J05-2005	J96-2004	0.0016806722689075631 0.0016806722689075631 0.0 0.0 0.0 0.0	1
J05-3001	J96-2004	0.03305785123966942 0.03305785123966942 0.0 0.0 0.008264462809917356 0.0	0
P05-1031	J96-2004	0.003968253968253968 0.007936507936507936 0.0 0.0 0.0 0.0	1
P05-2010	J96-2004	0.00847457627118644 0.00847457627118644 0.0 0.0 0.00847457627118644 0.0	1
P05-2014	J96-2004	0.007352941176470588 0.007352941176470588 0.0 0.0 0.0 0.0	1
W05-0307	J96-2004	0.00234192037470726 0.01873536299765808 0.0 0.0 0.0 0.0	1
W05-0901	J96-2004	0.004545454545454545 0.004545454545454545 0.0 0.0 0.004545454545454545 0.0	1
W05-0906	J96-2004	0.006493506493506494 0.006493506493506494 0.0 0.0 0.0 0.0	1
W05-1009	J96-2004	0.00423728813559322 0.00423728813559322 0.0 0.0 0.0 0.0	1
W05-1612	J96-2004	0.00546448087431694 0.00546448087431694 0.0 0.0 0.0 0.0	1
E06-1007	J96-2004	0.004 0.004 0.0 0.0 0.0 0.0	1
N06-2040	J96-2004	0.011111111111111112 0.011111111111111112 0.0 0.0 0.0 0.0	1
P06-1050	J96-2004	0.004651162790697674 0.004651162790697674 0.0 0.0 0.004651162790697674 0.0	1
W06-0906	J96-2004	0.009433962264150943 0.009433962264150943 0.0 0.0 0.009433962264150943 0.0	1
W06-1203	J96-2004	0.007462686567164179 0.007462686567164179 0.0 0.0 0.0 0.0	1
W06-1312	J96-2004	0.0045871559633027525 0.0045871559633027525 0.0 0.0 0.0 0.0	1
W06-1314	J96-2004	0.005917159763313609 0.005917159763313609 0.0 0.0 0.0 0.0	1
W06-1318	J96-2004	0.017045454545454544 0.017045454545454544 0.0 0.0 0.011363636363636364 0.0	1
W06-1602	J96-2004	0.005291005291005291 0.010582010582010581 0.0 0.0 0.0 0.0	1
W06-1612	J96-2004	0.005376344086021506 0.010752688172043012 0.0 0.0 0.005376344086021506 0.0	1
W06-1613	J96-2004	0.005434782608695652 0.005434782608695652 0.0 0.0 0.0 0.0	1
W06-2404	J96-2004	0.007142857142857143 0.007142857142857143 0.0 0.0 0.007142857142857143 0.0	1
W06-2505	J96-2004	0.005681818181818182 0.011363636363636364 0.0 0.0 0.0 0.0	1
W06-3328	J96-2004	0.005714285714285714 0.005714285714285714 0.0 0.0 0.0 0.0	1
W06-3406	J96-2004	0.006993006993006993 0.006993006993006993 0.0 0.0 0.0 0.0	1
N07-1072	J96-2004	0.005291005291005291 0.005291005291005291 0.0 0.0 0.0 0.0	1
P07-3006	J96-2004	0.005780346820809248 0.005780346820809248 0.0 0.0 0.005780346820809248 0.0	1
W07-0718	J96-2004	0.0041841004184100415 0.0041841004184100415 0.0 0.0 0.0 0.0	1
W07-1602	J96-2004	0.006060606060606061 0.006060606060606061 0.0 0.0 0.0 0.0	1
W07-1707	J96-2004	0.008130081300813009 0.008130081300813009 0.0 0.0 0.0 0.0	1
W07-2007	J96-2004	0.006329113924050633 0.006329113924050633 0.0 0.0 0.0 0.0	1
C08-1109	J96-2004	0.0049261083743842365 0.0049261083743842365 0.0 0.0 0.0 0.0	1
D08-1021	J96-2004	0.0048543689320388345 0.0048543689320388345 0.0 0.0 0.0 0.0	1
J08-3001	J96-2004	0.022222222222222223 0.15555555555555556 0.0 0.0 0.0 0.0	1
P08-2064	J96-2004	0.012048192771084338 0.012048192771084338 0.0 0.0 0.0 0.0	1
W08-0112	J96-2004	0.007633587786259542 0.007633587786259542 0.0 0.0 0.0 0.0	1
W08-0309	J96-2004	0.003472222222222222 0.003472222222222222 0.0 0.0 0.0 0.0	1
D09-1150	J96-2004	0.005025125628140704 0.005025125628140704 0.0 0.0 0.0 0.0	1
D09-1155	J96-2004	0.003816793893129771 0.003816793893129771 0.0 0.0 0.003816793893129771 0.0	1
P09-1094	J96-2004	0.0040650406504065045 0.0040650406504065045 0.0 0.0 0.0 0.0	1
P09-1095	J96-2004	0.004608294930875576 0.004608294930875576 0.0 0.0 0.0 0.0	1
P09-1101	J96-2004	0.004347826086956522 0.004347826086956522 0.0 0.0 0.0 0.0	1
P09-2044	J96-2004	0.009345794392523364 0.009345794392523364 0.0 0.0 0.0 0.0	1
W09-2109	J96-2004	0.0051813471502590676 0.0051813471502590676 0.0 0.0 0.0 0.0	1
N03-1024	N03-1003	0.004273504273504274 0.038461538461538464 0.0 0.0 0.0 0.0	1
W03-1602	N03-1003	0.005649717514124294 0.005649717514124294 0.0 0.0 0.005649717514124294 0.005649717514124294	1
W03-1605	N03-1003	0.005319148936170213 0.005319148936170213 0.0 0.0 0.005319148936170213 0.0	1
W03-1608	N03-1003	0.0055248618784530384 0.055248618784530384 0.0 0.0 0.0 0.0	1
C04-1051	N03-1003	0.022727272727272728 0.028409090909090908 0.0 0.0 0.017045454545454544 0.0	0
N04-1015	N03-1003	0.005714285714285714 0.022857142857142857 0.0 0.0 0.0 0.0	1
N04-1031	N03-1003	0.009478672985781991 0.009478672985781991 0.0 0.0 0.004739336492890996 0.0	1
P04-1077	N03-1003	0.004901960784313725 0.004901960784313725 0.0 0.0 0.0 0.0	1
P04-2006	N03-1003	0.00684931506849315 0.00684931506849315 0.0 0.0 0.0 0.0	0
W04-0910	N03-1003	0.0033783783783783786 0.006756756756756757 0.0 0.0 0.0033783783783783786 0.0	1
I05-5001	N03-1003	0.04081632653061224 0.04081632653061224 0.0 0.0 0.013605442176870748 0.0	0
I05-5002	N03-1003	0.0076045627376425855 0.019011406844106463 0.0 0.0 0.0076045627376425855 0.0	1
I05-5004	N03-1003	0.01098901098901099 0.01098901098901099 0.0 0.0 0.01098901098901099 0.0	1
I05-5007	N03-1003	0.014778325123152709 0.019704433497536946 0.0 0.0 0.014778325123152709 0.0049261083743842365	1
I05-5008	N03-1003	0.0 0.0 0.0 0.0 0.0 0.0	1
P05-1074	N03-1003	0.013888888888888888 0.034722222222222224 0.0 0.0 0.013888888888888888 0.0	0
W05-1210	N03-1003	0.006993006993006993 0.006993006993006993 0.0 0.0 0.006993006993006993 0.0	1
N06-1008	N03-1003	0.004464285714285714 0.004464285714285714 0.0 0.0 0.004464285714285714 0.0	1
N06-1058	N03-1003	0.008438818565400843 0.02109704641350211 0.0 0.0 0.008438818565400843 0.004219409282700422	0
P06-1034	N03-1003	0.004347826086956522 0.008695652173913044 0.0 0.0 0.004347826086956522 0.004347826086956522	1
P06-1114	N03-1003	0.00816326530612245 0.012244897959183673 0.0 0.0 0.0 0.004081632653061225	1
P06-2027	N03-1003	0.008333333333333333 0.008333333333333333 0.0 0.0 0.008333333333333333 0.0	1
P06-2070	N03-1003	0.00641025641025641 0.00641025641025641 0.0 0.0 0.00641025641025641 0.0	1
P06-2096	N03-1003	0.009345794392523364 0.028037383177570093 0.0 0.0 0.004672897196261682 0.009345794392523364	0
W06-1403	N03-1003	0.0055248618784530384 0.0055248618784530384 0.0 0.0 0.0 0.0	1
W06-1603	N03-1003	0.004032258064516129 0.004032258064516129 0.0 0.0 0.0 0.0	0
P07-1058	N03-1003	0.014563106796116505 0.014563106796116505 0.0 0.0 0.014563106796116505 0.009708737864077669	0
W07-0716	N03-1003	0.011976047904191617 0.011976047904191617 0.0 0.0 0.005988023952095809 0.0	1
W07-0909	N03-1003	0.005988023952095809 0.005988023952095809 0.0 0.0 0.005988023952095809 0.005988023952095809	1
W07-1424	N03-1003	0.011695906432748537 0.011695906432748537 0.0 0.0 0.011695906432748537 0.0	1
W07-1425	N03-1003	0.0053475935828877 0.0053475935828877 0.0 0.0 0.0053475935828877 0.0	1
W07-1429	N03-1003	0.09411764705882353 0.10588235294117647 0.0 0.0 0.09411764705882353 0.0	0
C08-1029	N03-1003	0.005025125628140704 0.01507537688442211 0.0 0.0 0.005025125628140704 0.005025125628140704	1
C08-1107	N03-1003	0.0049504950495049506 0.0049504950495049506 0.0 0.0 0.0049504950495049506 0.0	1
C08-1110	N03-1003	0.005076142131979695 0.01015228426395939 0.0 0.0 0.005076142131979695 0.0	1
I08-1070	N03-1003	0.00510204081632653 0.01020408163265306 0.0 0.0 0.00510204081632653 0.00510204081632653	1
I08-2110	N03-1003	0.007142857142857143 0.007142857142857143 0.0 0.0 0.007142857142857143 0.007142857142857143	1
P08-1077	N03-1003	0.0043859649122807015 0.013157894736842105 0.0 0.0 0.0 0.0043859649122807015	1
P08-1089	N03-1003	0.0163265306122449 0.02040816326530612 0.0 0.0 0.00816326530612245 0.00816326530612245	0
P08-1116	N03-1003	0.011583011583011582 0.03088803088803089 0.0 0.0 0.007722007722007722 0.0	1
W08-0906	N03-1003	0.01744186046511628 0.023255813953488372 0.0 0.0 0.011627906976744186 0.0	1
W08-1911	N03-1003	0.006493506493506494 0.006493506493506494 0.0 0.0 0.0 0.0	1
D09-1122	N03-1003	0.015 0.015 0.0 0.0 0.01 0.0	1
E09-1082	N03-1003	0.004739336492890996 0.004739336492890996 0.0 0.0 0.0 0.0	1
N09-3008	N03-1003	0.006944444444444444 0.006944444444444444 0.0 0.0 0.006944444444444444 0.006944444444444444	1
P09-1053	N03-1003	0.004149377593360996 0.004149377593360996 0.0 0.0 0.004149377593360996 0.0	1
P09-1094	N03-1003	0.0040650406504065045 0.02032520325203252 0.0 0.0 0.0040650406504065045 0.0	1
P09-2063	N03-1003	0.00819672131147541 0.00819672131147541 0.0 0.0 0.0 0.0	1
P09-3004	N03-1003	0.012345679012345678 0.012345679012345678 0.0 0.0 0.012345679012345678 0.0	1
W09-0604	N03-1003	0.0053475935828877 0.0053475935828877 0.0 0.0 0.0053475935828877 0.0	1
W09-2805	N03-1003	0.010582010582010581 0.010582010582010581 0.0 0.0 0.010582010582010581 0.0	1
P05-1066	N04-1035	0.004347826086956522 0.004347826086956522 0.0 0.0 0.004347826086956522 0.0	1
P05-3025	N04-1035	0.02197802197802198 0.02197802197802198 0.0 0.0 0.0 0.0	1
W05-0803	N04-1035	0.00625 0.00625 0.0 0.0 0.00625 0.0	1
N06-1001	N04-1035	0.005025125628140704 0.005025125628140704 0.0 0.0 0.0 0.005025125628140704	1
N06-1031	N04-1035	0.012658227848101266 0.012658227848101266 0.0 0.0 0.006329113924050633 0.0	1
N06-1033	N04-1035	0.021739130434782608 0.021739130434782608 0.0 0.0 0.005434782608695652 0.010869565217391304	1
N06-3004	N04-1035	0.05970149253731343 0.05970149253731343 0.0 0.0 0.0 0.014925373134328358	0
P06-1077	N04-1035	0.00398406374501992 0.01195219123505976 0.0 0.0 0.0 0.0	1
P06-1121	N04-1035	0.045714285714285714 0.05714285714285714 0.0 0.0 0.0 0.005714285714285714	0
P06-1123	N04-1035	0.014084507042253521 0.014084507042253521 0.0 0.0 0.004694835680751174 0.009389671361502348	1
W06-3601	N04-1035	0.017064846416382253 0.020477815699658702 0.0 0.0 0.0034129692832764505 0.0034129692832764505	0
W07-1512	N04-1035	0.00819672131147541 0.00819672131147541 0.0 0.0 0.00819672131147541 0.0	1
C08-1136	N04-1035	0.005376344086021506 0.005376344086021506 0.0 0.0 0.005376344086021506 0.005376344086021506	1
C08-1138	N04-1035	0.02577319587628866 0.03608247422680412 0.0 0.0 0.005154639175257732 0.005154639175257732	1
D08-1021	N04-1035	0.0048543689320388345 0.0048543689320388345 0.0 0.0 0.0048543689320388345 0.0	1
D08-1064	N04-1035	0.006896551724137931 0.006896551724137931 0.0 0.0 0.006896551724137931 0.0	1
D08-1093	N04-1035	0.005128205128205128 0.010256410256410256 0.0 0.0 0.005128205128205128 0.0	1
P08-1023	N04-1035	0.015267175572519083 0.030534351145038167 0.0 0.0 0.007633587786259542 0.0	1
W08-0411	N04-1035	0.013636363636363636 0.013636363636363636 0.0 0.0 0.00909090909090909 0.00909090909090909	1
D09-1076	N04-1035	0.021621621621621623 0.02702702702702703 0.005405405405405406 0.0 0.0 0.0	0
D09-1108	N04-1035	0.007662835249042145 0.007662835249042145 0.0 0.0 0.007662835249042145 0.0	1
D09-1127	N04-1035	0.014563106796116505 0.014563106796116505 0.0 0.0 0.009708737864077669 0.0	1
D09-1136	N04-1035	0.010526315789473684 0.03684210526315789 0.005263157894736842 0.0 0.010526315789473684 0.0	1
N09-1025	N04-1035	0.006060606060606061 0.024242424242424242 0.0 0.0 0.0 0.0	1
N09-1026	N04-1035	0.00851063829787234 0.01702127659574468 0.0 0.0 0.00425531914893617 0.0	1
N09-1058	N04-1035	0.004366812227074236 0.004366812227074236 0.0 0.0 0.004366812227074236 0.0	1
P09-1020	N04-1035	0.007434944237918215 0.007434944237918215 0.0 0.0 0.0037174721189591076 0.0	1
P09-1063	N04-1035	0.009259259259259259 0.018518518518518517 0.0 0.0 0.0 0.004629629629629629	0
P09-1064	N04-1035	0.004739336492890996 0.014218009478672985 0.0 0.0 0.0 0.0	1
P09-1108	N04-1035	0.0045871559633027525 0.013761467889908258 0.0 0.0 0.0 0.0	1
W09-2306	N04-1035	0.02564102564102564 0.02564102564102564 0.0 0.0 0.017094017094017096 0.0	1
P06-1043	N06-1020	0.03349282296650718 0.0430622009569378 0.009569377990430622 0.0 0.0 0.0	0
P06-1109	N06-1020	0.012269938650306749 0.012269938650306749 0.0 0.0 0.0 0.0	1
N07-1070	N06-1020	0.013157894736842105 0.013157894736842105 0.0 0.0 0.0043859649122807015 0.0043859649122807015	1
N07-2045	N06-1020	0.0125 0.0125 0.0 0.0 0.0125 0.0	1
P07-1036	N06-1020	0.003703703703703704 0.003703703703703704 0.0 0.0 0.0 0.0	1
P07-1049	N06-1020	0.005494505494505495 0.005494505494505495 0.0 0.0 0.0 0.0	1
P07-1051	N06-1020	0.011560693641618497 0.011560693641618497 0.0 0.0 0.005780346820809248 0.0	1
P07-1078	N06-1020	0.04040404040404041 0.04040404040404041 0.005050505050505051 0.0 0.025252525252525252 0.0	0
W07-1033	N06-1020	0.006060606060606061 0.006060606060606061 0.0 0.0 0.0 0.0	1
C08-1071	N06-1020	0.05333333333333334 0.057777777777777775 0.0 0.0 0.017777777777777778 0.0	0
D08-1071	N06-1020	0.007782101167315175 0.007782101167315175 0.0 0.0 0.0038910505836575876 0.0	1
I08-2097	N06-1020	0.012422360248447204 0.018633540372670808 0.0 0.0 0.006211180124223602 0.0	1
P08-1037	N06-1020	0.004975124378109453 0.004975124378109453 0.0 0.0 0.004975124378109453 0.004975124378109453	1
P08-1067	N06-1020	0.0111731843575419 0.0111731843575419 0.0 0.0 0.0 0.00558659217877095	1
P08-2026	N06-1020	0.04040404040404041 0.06060606060606061 0.0 0.0 0.010101010101010102 0.020202020202020204	0
W08-1122	N06-1020	0.011235955056179775 0.011235955056179775 0.0 0.0 0.011235955056179775 0.0	1
D09-1087	N06-1020	0.008888888888888889 0.008888888888888889 0.0 0.0 0.0044444444444444444 0.0	0
D09-1160	N06-1020	0.00819672131147541 0.00819672131147541 0.0 0.0 0.00819672131147541 0.0	1
D09-1161	N06-1020	0.01171875 0.01171875 0.0 0.0 0.00390625 0.0	1
E09-1033	N06-1020	0.0040650406504065045 0.0040650406504065045 0.0 0.0 0.0 0.0	1
E09-1090	N06-1020	0.004878048780487805 0.004878048780487805 0.0 0.0 0.0 0.0	1
E09-3005	N06-1020	0.027649769585253458 0.027649769585253458 0.0 0.0 0.02304147465437788 0.0	0
P09-1006	N06-1020	0.01990049751243781 0.01990049751243781 0.0 0.0 0.014925373134328358 0.0	0
P09-1108	N06-1020	0.0045871559633027525 0.0045871559633027525 0.0 0.0 0.0045871559633027525 0.0	1
W09-1008	N06-1020	0.004545454545454545 0.004545454545454545 0.0 0.0 0.004545454545454545 0.0	1
W09-1104	N06-1020	0.004524886877828055 0.004524886877828055 0.0 0.0 0.004524886877828055 0.004524886877828055	1
W09-2201	N06-1020	0.005714285714285714 0.005714285714285714 0.0 0.0 0.005714285714285714 0.0	1
W09-2205	N06-1020	0.05511811023622047 0.05511811023622047 0.0 0.0 0.047244094488188976 0.0	0
W02-1011	P02-1053	0.03389830508474576 0.03954802259887006 0.0 0.0 0.011299435028248588 0.0	0
N03-1025	P02-1053	0.010810810810810811 0.010810810810810811 0.0 0.0 0.010810810810810811 0.005405405405405406	1
W03-0404	P02-1053	0.01327433628318584 0.01327433628318584 0.0 0.0 0.01327433628318584 0.0	1
W03-1014	P02-1053	0.009478672985781991 0.009478672985781991 0.0 0.0 0.009478672985781991 0.0	1
W03-1017	P02-1053	0.03125 0.03125 0.0 0.00625 0.0125 0.0	0
C04-1071	P02-1053	0.0045871559633027525 0.0045871559633027525 0.0 0.0 0.0045871559633027525 0.0045871559633027525	1
C04-1121	P02-1053	0.008849557522123894 0.008849557522123894 0.0 0.0 0.0 0.0	1
C04-1145	P02-1053	0.00510204081632653 0.09693877551020408 0.0 0.0 0.00510204081632653 0.00510204081632653	1
C04-1200	P02-1053	0.006493506493506494 0.006493506493506494 0.0 0.0 0.006493506493506494 0.0	1
P04-1034	P02-1053	0.017142857142857144 0.08571428571428572 0.0 0.0 0.0 0.0	0
P04-1035	P02-1053	0.006756756756756757 0.006756756756756757 0.0 0.0 0.006756756756756757 0.0	1
P04-3025	P02-1053	0.025974025974025976 0.09090909090909091 0.0 0.0 0.012987012987012988 0.012987012987012988	0
H05-1043	P02-1053	0.01646090534979424 0.02880658436213992 0.0 0.0 0.012345679012345678 0.00411522633744856	1
H05-1044	P02-1053	0.01015228426395939 0.015228426395939087 0.0 0.0 0.01015228426395939 0.0	1
H05-1045	P02-1053	0.0055248618784530384 0.0055248618784530384 0.0 0.0 0.0 0.0055248618784530384	1
H05-1071	P02-1053	0.004310344827586207 0.017241379310344827 0.0 0.0 0.004310344827586207 0.0	1
H05-1073	P02-1053	0.0053475935828877 0.0053475935828877 0.0 0.0 0.0053475935828877 0.0	1
H05-1116	P02-1053	0.00425531914893617 0.00425531914893617 0.0 0.0 0.0 0.00425531914893617	1
I05-2011	P02-1053	0.00625 0.00625 0.0 0.0 0.0 0.0	1
I05-2030	P02-1053	0.006896551724137931 0.006896551724137931 0.0 0.0 0.006896551724137931 0.0	1
P05-1015	P02-1053	0.015789473684210527 0.015789473684210527 0.0 0.0 0.015789473684210527 0.0	1
P05-2008	P02-1053	0.006535947712418301 0.006535947712418301 0.0 0.0 0.0 0.006535947712418301	1
W05-0408	P02-1053	0.05172413793103448 0.08045977011494253 0.0 0.0 0.0 0.0	0
E06-1025	P02-1053	0.011976047904191617 0.04790419161676647 0.0 0.0 0.011976047904191617 0.0	1
E06-1026	P02-1053	0.010869565217391304 0.02717391304347826 0.0 0.0 0.005434782608695652 0.005434782608695652	1
J06-3003	P02-1053	0.002789400278940028 0.08786610878661087 0.0 0.0 0.002789400278940028 0.0	1
N06-1026	P02-1053	0.004739336492890996 0.004739336492890996 0.0 0.0 0.0 0.0	1
P06-1034	P02-1053	0.004347826086956522 0.004347826086956522 0.0 0.0 0.004347826086956522 0.0	1
